client_id,Delinquent90
75179,0.25011110493778566
75180,0.03785460866464166
75181,0.45507474330769976
75182,0.23821647080451486
75183,0.008883868377533624
75184,0.807638037985694
75185,0.24549756888250437
75186,0.14732977547619489
75187,0.01634850161405051
75188,0.18534391242279152
75189,0.021460439980190198
75190,0.23496890608810386
75191,0.23432810686980016
75192,0.21077540101279651
75193,0.01570723821358451
75194,0.8624345402660746
75195,0.04235631575325362
75196,0.5115488064151962
75197,0.2358072068528234
75198,0.6321124527057521
75199,0.1452495937632626
75200,0.12687810057016657
75201,0.6787550623096893
75202,0.6012037546264402
75203,0.015536544326629483
75204,0.3084802733478689
75205,0.10291386344338875
75206,0.1014154974084852
75207,0.7698698756150875
75208,0.186981635421877
75209,0.15978777814702808
75210,0.018786982438629633
75211,0.29549560050577406
75212,0.390310013750276
75213,0.1587687109927379
75214,0.28731730832637725
75215,0.17604707983706902
75216,0.08301666544599202
75217,0.3651855045253722
75218,0.2943409035411172
75219,0.2686510388454606
75220,0.1379215375348874
75221,0.06873544617637294
75222,0.0489204247594575
75223,0.08711528827816185
75224,0.22928801592246215
75225,0.09960288144555178
75226,0.006708615171030998
75227,0.050142091567069405
75228,0.18685224557738428
75229,0.22599106805838334
75230,0.4656424446553899
75231,0.07696186089075333
75232,0.5256707980091817
75233,0.03278765945892888
75234,0.4357952826208769
75235,0.014033666221679276
75236,0.2862829733823452
75237,0.45039826409253914
75238,0.16237632678917097
75239,0.018129150010024374
75240,0.07061933656257441
75241,0.1301727454527728
75242,0.7885356716171167
75243,0.07481275350181876
75244,0.04477384785226477
75245,0.5591987108914362
75246,0.06758564457983154
75247,0.03475591781691292
75248,0.14330189783813962
75249,0.00708860996098914
75250,0.4447208725512155
75251,0.019575400052937293
75252,0.2116278254200327
75253,0.08008515884276833
75254,0.285284163075
75255,0.01139454072565524
75256,0.07581150280623468
75257,0.44432002116054736
75258,0.28821716629119437
75259,0.440954058435982
75260,0.525338591612455
75261,0.13879017977337918
75262,0.08288060457090712
75263,0.013894476753589355
75264,0.15622516663018968
75265,0.21570321775039994
75266,0.038478105139863494
75267,0.09064116201939558
75268,0.06301034491688415
75269,0.0
75270,0.11972339305257604
75271,0.16340712330646415
75272,0.8043390147696876
75273,0.005650735269229273
75274,0.6174929013747054
75275,0.13671935105123928
75276,0.3022421842937411
75277,0.04011492486178703
75278,0.29388512757052254
75279,0.025040202510059572
75280,0.03572677014764938
75281,0.3025309889459324
75282,0.03417839585721808
75283,0.09549251344182812
75284,0.05424116219439476
75285,0.08809783184039592
75286,0.04443305138345357
75287,0.6432192464365996
75288,0.351760004512316
75289,0.1079840910688308
75290,0.03099717874466644
75291,0.014465230943754763
75292,0.17226792834188445
75293,0.7046914039652264
75294,0.1313136624312253
75295,0.23042162233512478
75296,0.016956206135210247
75297,0.039234392520833716
75298,0.019677899528076376
75299,0.06577814540038976
75300,0.3829299138859227
75301,0.8946646723547507
75302,0.09675439438004929
75303,0.07669250507059747
75304,0.6935276808901658
75305,0.03868823116625102
75306,0.050421816621079224
75307,0.23915141229024445
75308,0.005195965883113571
75309,0.1446726334837599
75310,0.12346893145083719
75311,0.4759196206775015
75312,0.10693704388510379
75313,0.6152182857656114
75314,0.01948558380359866
75315,0.008215791572620357
75316,0.14910670254254751
75317,0.13660946222950088
75318,0.36110117309264667
75319,0.09229399667680759
75320,0.7781044105944346
75321,0.23027056005331167
75322,0.07067666896293116
75323,0.1980573412268807
75324,0.029104237375957298
75325,0.6505217363219807
75326,0.17028081721028163
75327,0.5824407351783729
75328,0.1275222971625378
75329,0.1743121145542027
75330,0.049534540764134126
75331,0.12058551261488462
75332,0.015512432302175366
75333,0.5267777355518592
75334,0.06084878720015996
75335,0.41725374316484576
75336,0.16979461793801665
75337,0.7588916714299077
75338,0.02623705124900233
75339,0.3531477055851016
75340,0.0912757389481278
75341,0.0336719844460538
75342,0.002450522673486097
75343,0.36320181616095293
75344,0.5295995901444432
75345,0.06936870327819834
75346,0.36142392038092885
75347,0.21951257816571032
75348,0.02575647503097885
75349,0.16383311363619468
75350,0.02289412006569914
75351,0.029178749528751727
75352,0.1000073088969268
75353,0.04806969249409923
75354,0.8460745828666204
75355,0.0011995039015859122
75356,0.14660770828740366
75357,0.3168230717525995
75358,0.07536054537114015
75359,0.10834970406193851
75360,0.0702923448393821
75361,0.8338554019478568
75362,0.10149360528534611
75363,0.004873254715886889
75364,0.10679853440645196
75365,0.23493754003896505
75366,0.0055086705931075095
75367,0.02668727051609542
75368,0.15904696175865046
75369,0.6223511196570138
75370,0.05488213269168361
75371,0.20116962503100103
75372,0.11634806514682884
75373,0.7160853876799061
75374,0.25173405514128516
75375,0.059623353600545374
75376,0.019938671680344102
75377,0.27211061724361685
75378,0.10436238719894578
75379,0.16186694681660943
75380,0.056783562743052095
75381,0.16537846404877962
75382,0.4511973054036199
75383,0.6874068369363094
75384,0.1567185604891415
75385,0.20259583028754177
75386,0.24464320812589344
75387,0.5195036883046419
75388,0.0
75389,0.43616734876487906
75390,0.12245792218439495
75391,0.3280144930897201
75392,0.05599325697439941
75393,0.2720378336903421
75394,0.16363594099958773
75395,0.48389426925272827
75396,0.5634075553277164
75397,0.015334442171592879
75398,0.032683707379370285
75399,0.1240072191791856
75400,0.9352402646863182
75401,0.03534641414830808
75402,0.08985493571194718
75403,0.11536774536453737
75404,0.7469582225529344
75405,0.7167337870338495
75406,0.16630282486522674
75407,0.5394725372651469
75408,0.11249236388449926
75409,0.11840388476570593
75410,0.790673240611781
75411,0.24642080405959155
75412,0.16268071207878718
75413,0.12202464022813662
75414,0.31454610288711565
75415,0.3558087457640919
75416,0.17913779502732238
75417,0.36844013119842384
75418,0.38960620296524356
75419,0.07031033667219183
75420,0.2908378824394729
75421,0.018653453411675448
75422,0.04650614825703021
75423,0.3070788418845457
75424,0.03902973836943732
75425,0.3181264930676186
75426,0.24568658423814851
75427,0.6061832826655615
75428,0.04242832214612418
75429,0.10910451126225072
75430,0.44603846656714574
75431,0.1538387573732927
75432,0.14342299322403776
75433,0.08290207431141355
75434,0.44850483890056236
75435,0.03268052015847566
75436,0.1853421198281492
75437,0.002930460482378187
75438,0.29655107816149867
75439,0.050597580591709865
75440,0.0065224315713430575
75441,0.05508867418521864
75442,0.026348015442194384
75443,0.2603602771851127
75444,0.1755746466674221
75445,0.32593648648375384
75446,0.11994196670025982
75447,0.9398354543678845
75448,0.018310707473316347
75449,0.3067519624511042
75450,0.23424767577506067
75451,0.12037838050591891
75452,0.07880734480941429
75453,0.032745626467975505
75454,0.12047139871032798
75455,0.14254808037081512
75456,0.532502524966821
75457,0.5238812970483246
75458,0.2125803820370789
75459,0.17384716582554635
75460,0.082813764461988
75461,0.3006701292841234
75462,0.10849369835700834
75463,0.16932035787600538
75464,0.7816223623955841
75465,0.026616506264525563
75466,0.8095875377768319
75467,0.13517390514779712
75468,0.06141429123393996
75469,0.506153849305571
75470,0.020632345008972097
75471,0.03453425032187719
75472,0.2175221982098772
75473,0.3017465474344089
75474,0.01947760710103222
75475,0.014260661747759659
75476,0.0960167346663603
75477,0.12499751089735998
75478,0.18944383506820653
75479,0.38664066605261527
75480,0.8016992136484006
75481,0.12142267800749978
75482,0.03617973258655095
75483,0.03907015782652545
75484,0.3599009614440783
75485,0.4149875918717735
75486,0.3115020190978373
75487,0.10911153646783167
75488,0.17152887042660214
75489,0.9088359065134574
75490,0.17529262938252346
75491,0.01035517361739948
75492,0.015029229099725604
75493,0.21780019960268612
75494,0.5457320334457677
75495,0.02337646071195974
75496,0.07064504231902109
75497,0.10454927903568395
75498,0.500595670685621
75499,0.022007464680028264
75500,0.4534565434108077
75501,0.15015679717595282
75502,0.29483668091154824
75503,0.16119820956485015
75504,0.46945527976884094
75505,0.01106192923770561
75506,0.08989768103421775
75507,0.06074673774413622
75508,0.06018248589317549
75509,0.48532762307230026
75510,0.8088303610906686
75511,0.5709895102089549
75512,0.4001320565447265
75513,0.2157040973161531
75514,0.12712864196679277
75515,0.297300032087754
75516,0.25046152095343927
75517,0.19299620708073148
75518,0.08518095580830609
75519,0.033882187606615
75520,0.8919379234146902
75521,0.06750506003816578
75522,0.711974538183764
75523,0.02575361953357878
75524,0.040695079801030015
75525,0.2945237728140292
75526,0.7698773428605162
75527,0.08379167078310307
75528,0.43724103619805205
75529,0.06429863341290011
75530,0.13466663538386747
75531,0.01996334332422368
75532,0.23761180089333017
75533,0.5306542882898518
75534,0.38606595898241697
75535,0.30659469503905995
75536,0.054618606479377545
75537,0.03166405831454734
75538,0.049605368001671965
75539,0.8868957551639295
75540,0.02278247408886116
75541,0.325493334750013
75542,0.8768570076872667
75543,0.8098576947575196
75544,0.004409616488057463
75545,0.5363112635729876
75546,0.17116182359436086
75547,0.0029457686971875396
75548,0.030231477952278776
75549,0.08233394800217923
75550,0.796558862165978
75551,0.02506747023077916
75552,0.31933364506012896
75553,0.8221557388979588
75554,0.6159105708465612
75555,0.12349310980258385
75556,0.4017745367062379
75557,0.008041979024072452
75558,0.07694207288724705
75559,0.03529180563031203
75560,0.17494593735574124
75561,0.12718246209249828
75562,0.6876340073602559
75563,0.2124313976863113
75564,0.09392327227813783
75565,0.04045407825584758
75566,0.024500702479940614
75567,0.7872387319854453
75568,0.027232576535482746
75569,0.685571292522795
75570,0.0410067449041146
75571,0.04554455634288604
75572,0.24155959266437815
75573,0.06921980351989641
75574,0.6799229688926852
75575,0.014240586194183552
75576,0.4670340365248071
75577,0.1319805891557452
75578,0.19039096480961543
75579,0.1923102144256082
75580,0.040241493532071806
75581,0.10584638237194963
75582,0.25316719855035286
75583,0.7531603169574166
75584,0.015081108153394997
75585,0.03903718169986361
75586,0.11031168091194755
75587,0.15466888823770122
75588,0.019390684500450155
75589,0.2524587964374832
75590,0.002527187416935362
75591,0.8975600673812767
75592,0.23010802235858757
75593,0.02701235597938875
75594,0.050382638041173516
75595,0.9119587228916127
75596,0.18378482443300273
75597,0.20172309204606542
75598,0.15978239560522084
75599,0.13782480821119122
75600,0.274121797329398
75601,0.014943823037730782
75602,0.3173703870012949
75603,0.09143529469951472
75604,0.5354171887873104
75605,0.18113887875819176
75606,0.13696668300833964
75607,0.6012474112819046
75608,0.1950509614250264
75609,0.3085293432578911
75610,0.17332667565440465
75611,0.14537669214888135
75612,0.13488170162753196
75613,0.059281603236484105
75614,0.020920674533305865
75615,0.06388647357130796
75616,0.08237991244861258
75617,0.9673229386987026
75618,0.6955844550979068
75619,0.0846090769405718
75620,0.7251024324422931
75621,0.4796914424346734
75622,0.10117639782262978
75623,0.08472307500947117
75624,0.6289545528298831
75625,0.26594180661776284
75626,0.09179150807838506
75627,0.1049227378837998
75628,0.40612327577502777
75629,0.3386899494876251
75630,0.23148743175108374
75631,0.12813387502136248
75632,0.13339633741071907
75633,0.318904102792161
75634,0.012663415020198606
75635,0.006703379840564951
75636,0.3091099270862776
75637,0.32489996541804517
75638,0.18410750379162386
75639,0.4329862951688271
75640,0.05353199405541821
75641,0.20982824190089064
75642,0.0705786322993518
75643,0.18588379213752554
75644,0.02684545716425486
75645,0.6356287003170625
75646,0.02523483835791967
75647,0.22652693526292353
75648,0.5223378406809549
75649,0.23387282256640113
75650,0.47586094247801375
75651,0.1721078177821693
75652,0.5507456368156554
75653,0.29388815171139665
75654,0.10660023015446238
75655,0.5071357424149903
75656,0.7995304626853144
75657,0.08786556484161491
75658,0.9033206214326174
75659,0.2269285731228356
75660,0.8552277867905395
75661,0.0692740746825797
75662,0.02723991127478028
75663,0.3528906883198566
75664,0.19276088155956203
75665,0.8482623231533022
75666,0.15467944235205836
75667,0.1280378493753291
75668,0.06296387182340442
75669,0.26251403674624324
75670,0.06521642998224657
75671,0.14147098832324476
75672,0.3492285787236828
75673,0.026463445950589352
75674,0.012334503495310662
75675,0.9436780652916332
75676,0.31255750590752374
75677,0.16618639289925535
75678,0.002708480390335723
75679,0.08054549307455032
75680,0.2777139713777919
75681,0.2502612416282106
75682,0.3068355709793823
75683,0.03768184891009948
75684,0.016603490000414237
75685,0.2306485633585569
75686,0.8013849912173882
75687,0.29912843874470496
75688,0.30637449173402165
75689,0.05675435673788486
75690,0.041067836549022574
75691,0.16262092814977447
75692,0.05794962645891585
75693,0.23090852016897984
75694,0.42215040628736294
75695,0.4959291847599019
75696,0.23366144495578428
75697,0.056494655314846466
75698,0.8832375719785784
75699,0.25457659843855934
75700,0.0745386693097336
75701,0.02878703724096229
75702,0.2263794470405882
75703,0.43002975388866177
75704,0.21330125750254256
75705,0.21815606827745512
75706,0.17133119447990378
75707,0.6127702275714509
75708,0.054599996806075635
75709,0.65329372640132
75710,0.3859859739894225
75711,0.47175053921405924
75712,0.6328965704877679
75713,0.6219770910569012
75714,0.26536172082655046
75715,0.0585262576877119
75716,0.03387571821109414
75717,0.08201032222328536
75718,0.31142545280494127
75719,0.04287063358983793
75720,0.07807339255111903
75721,0.0038315495441139167
75722,0.10137630605341115
75723,0.03600813055428473
75724,0.07786648725359699
75725,0.016652616090976624
75726,0.07493181750246523
75727,0.2651728408292794
75728,0.11239323660116746
75729,0.14946624780672055
75730,0.07566063734710363
75731,0.14528456218487765
75732,0.05193209608737962
75733,0.07314613041494789
75734,0.6551272416080052
75735,0.4822143013382006
75736,0.7959160618147291
75737,0.03369829543756679
75738,0.09547477235011333
75739,0.03721971468164899
75740,0.0054393335449578585
75741,0.0922355953897764
75742,0.06391524132314004
75743,0.0027265691184531816
75744,0.042065929902333585
75745,0.3789915146048129
75746,0.022463937716024212
75747,0.15737489038983418
75748,0.18276179092691572
75749,0.017921074895015245
75750,0.051635087896437004
75751,0.08880243114045469
75752,0.4899927174872219
75753,0.2893792386846178
75754,0.16625653203457175
75755,0.014983868546564447
75756,0.012660393489306967
75757,0.32149183421509325
75758,0.01340044140712976
75759,0.18749725361534278
75760,0.3288265469584565
75761,0.0578476004319398
75762,0.01591284649173864
75763,0.4588762979243612
75764,0.041202648878036555
75765,0.07937430113800771
75766,0.004213358398411447
75767,0.6414569265437738
75768,0.2789589436639703
75769,0.569649804824373
75770,0.19699038621313106
75771,0.003592372507363732
75772,0.21140729267640837
75773,0.06110361638478317
75774,0.3037001899436014
75775,0.7201560237262784
75776,0.8936348275752029
75777,0.11883748134042964
75778,0.13269273607068746
75779,0.004981880146831765
75780,0.10476667989704386
75781,0.7063162938435525
75782,0.32248958563626123
75783,0.8613906720934914
75784,0.08640225399737661
75785,0.7395946498126312
75786,0.2220894830781715
75787,0.17669670303168003
75788,0.14019883667700347
75789,0.24413365813579116
75790,0.0723077932041714
75791,0.12028459434201716
75792,0.2601338077501026
75793,0.11201763980776698
75794,0.6668123050830089
75795,0.12407154155053624
75796,0.011027563876402073
75797,0.0541716136547399
75798,0.28363620060934713
75799,0.04927431821002017
75800,0.6390044800306861
75801,0.5819146454937256
75802,0.05836410750989104
75803,0.037926991119976106
75804,0.038937196766476445
75805,0.1250741875102989
75806,0.5145681306598479
75807,0.15819858681152002
75808,0.031212724435969934
75809,0.34434268398067286
75810,0.9222099833430195
75811,0.6416677385784076
75812,0.021775678721166633
75813,0.07307739175240087
75814,0.03657561081455349
75815,0.35075721541479654
75816,0.4578192535771658
75817,0.4300140210105423
75818,0.32565595587809343
75819,0.15412700763184867
75820,0.018101913030440467
75821,0.022562128600721362
75822,0.052050441153576064
75823,0.1863768484605571
75824,0.160651742623958
75825,0.24983032421936388
75826,0.0
75827,0.5947593073208398
75828,0.21216765347433603
75829,0.2597326545274121
75830,0.15902767939611806
75831,0.20031488470309305
75832,0.3834614240693931
75833,0.09525602166751093
75834,0.2055854552864952
75835,0.27026700038489265
75836,0.2211889059029646
75837,0.06957539359668806
75838,0.020676764129912255
75839,0.34815976336685533
75840,0.10634015617905761
75841,0.3982013655084072
75842,0.05536293145864328
75843,0.20101313309628668
75844,0.3469528097513345
75845,0.12217498484503933
75846,0.03073095189753433
75847,0.16247881259958552
75848,0.8970074104386093
75849,0.17183752277306905
75850,0.01198577708486028
75851,0.019604620324466273
75852,0.23398298740199894
75853,0.28534118888644444
75854,0.11633877948682973
75855,0.12718417521087017
75856,0.04884854484859001
75857,0.5425318184636405
75858,0.635594245791173
75859,0.7279743879240147
75860,0.19301560772294776
75861,0.17657193087364256
75862,0.6592762786962597
75863,0.8094048167949237
75864,0.03883752161630843
75865,0.31786659782699483
75866,0.04329968851719636
75867,0.09122941552293037
75868,0.09979679506107052
75869,0.03951696171384
75870,0.6958575246088349
75871,0.3783020531980775
75872,0.6275219209079562
75873,0.19890769390855853
75874,0.05449938327324566
75875,0.5064408517391896
75876,0.07382891319668976
75877,0.08833816511968616
75878,0.13058835756845782
75879,0.13434434955113816
75880,0.07821490272396567
75881,0.05744017099677972
75882,0.02146353319694806
75883,0.05372275011873707
75884,0.17019828547107746
75885,0.4229337233505828
75886,0.03277493567617744
75887,0.06557392883036132
75888,0.325993004282375
75889,0.013948436217170264
75890,0.12652555649958122
75891,0.37944099022276334
75892,0.06702679951485598
75893,0.02667564242624911
75894,0.09365493478127598
75895,0.7261231182864222
75896,0.09656117239382822
75897,0.028274528558075166
75898,0.07114634471809392
75899,0.5855840335570995
75900,0.031257100064173766
75901,0.060677985849539255
75902,0.1664567962682792
75903,0.10472175930043656
75904,0.181989283692318
75905,0.3602901153151994
75906,0.35524896242244697
75907,0.33479288818041475
75908,0.07091624140561684
75909,0.07531685512030109
75910,0.4324927953217614
75911,0.00037378729870118796
75912,0.19353397530757954
75913,0.037823170025009345
75914,0.2508750393572867
75915,0.026656960068779583
75916,0.15202527794817816
75917,0.13005603082799014
75918,0.03164371241377241
75919,0.8858561377030348
75920,0.4551873102206896
75921,0.5134593776998473
75922,0.8655302606615475
75923,0.5018536926856981
75924,0.26398123684442965
75925,0.059357190737379356
75926,0.9239093918186503
75927,0.459087741625875
75928,0.030203301812345307
75929,0.6931162349489688
75930,0.027462656281138375
75931,0.06309648780619964
75932,0.8562091880879604
75933,0.10394962694342953
75934,0.20640269823773846
75935,0.7112650097627377
75936,0.6672490820282816
75937,0.7486217953537175
75938,0.40348160743765776
75939,0.02069387954362945
75940,0.4354979098154361
75941,0.1392257869042647
75942,0.0018527782012517902
75943,0.0627553533285607
75944,0.026176444453171757
75945,0.0038650177928077276
75946,0.23501989089111955
75947,0.11496108137283335
75948,0.4781428929499725
75949,0.5177491193597871
75950,0.08840502763053956
75951,0.30653577418880734
75952,0.03396136840016547
75953,0.056026818265460396
75954,0.4297708816673208
75955,0.12854202555844962
75956,0.10160333911274394
75957,0.06289252746319009
75958,0.3456029073867164
75959,0.2560347415980736
75960,0.18014081040787466
75961,0.15478761009996797
75962,0.0021222290939076458
75963,0.028020494485878514
75964,0.03153267034623597
75965,0.0045911725180581234
75966,0.21372136913333764
75967,0.24878487943997107
75968,0.01939762827361511
75969,0.5187431087733512
75970,0.03143458603572205
75971,0.18214235206360938
75972,0.5165402728578627
75973,0.15616273371450123
75974,0.02172985811326191
75975,0.12587887317298307
75976,0.0919740131392117
75977,0.9370556916743287
75978,0.12359712155605443
75979,0.2604684312479774
75980,0.7381309240025834
75981,0.2601558081039885
75982,0.050640502230259794
75983,0.13224765545314085
75984,0.32198614427354677
75985,0.0
75986,0.2548327608930462
75987,0.2546710164429876
75988,0.09179946794285272
75989,0.40061217115699
75990,0.13647905866058452
75991,0.1200457169948427
75992,0.5403265574253143
75993,0.005471825983501688
75994,0.8727089520378342
75995,0.007187998041948067
75996,0.4487228301042538
75997,0.04104063370919964
75998,0.13011082196807458
75999,0.48825425223295393
76000,0.11546233267723335
76001,0.09435551794382319
76002,0.04737652396551401
76003,0.15402095301963864
76004,0.9304439671232551
76005,0.3651930353466399
76006,0.2397429944657168
76007,0.023568258863952186
76008,0.408720758970745
76009,0.02800383648608685
76010,0.23690192614929514
76011,0.1733840758906749
76012,0.13092239279490403
76013,0.03857270278695284
76014,0.046414028381695636
76015,0.34525645017157325
76016,0.03305657812418558
76017,0.603772001222309
76018,0.2864848415556486
76019,0.05932013192373912
76020,0.3502768428104729
76021,0.22414060013641576
76022,0.021872881043048013
76023,0.029605568566505203
76024,0.035412222419819624
76025,0.1617542845952619
76026,0.09198952168116688
76027,0.03162932872228833
76028,0.11946205252411159
76029,0.08190578725267793
76030,0.7609363216682113
76031,0.9234561501654902
76032,0.21988957546538984
76033,0.0673285088440878
76034,0.12381598200026306
76035,0.16818809057661013
76036,0.19928028987849122
76037,0.12224079174067652
76038,0.2933993466622152
76039,0.06026563589113685
76040,0.3614503037431461
76041,0.17472684531802185
76042,0.10088227539290576
76043,0.0342770142156835
76044,0.28441667140827903
76045,0.12151198583281196
76046,0.7620023555260484
76047,0.42034621841278624
76048,0.9006145063506253
76049,0.10686070269350344
76050,0.4223090129363306
76051,0.5135483658764775
76052,0.010917121670874892
76053,0.09358198135191814
76054,0.06120903933048645
76055,0.010248544306420256
76056,0.09694687038239899
76057,0.15847072931960338
76058,0.06440807238073734
76059,0.0028742973310887307
76060,0.26468276766699633
76061,0.028099652077898784
76062,0.1307769810513336
76063,0.32431998263454226
76064,0.3856819853615861
76065,0.11993593792641001
76066,0.2333421066945475
76067,0.6697691986037502
76068,0.1096952037546652
76069,0.09052997559280482
76070,0.6391569391474763
76071,0.00544551118629188
76072,0.06104127237440639
76073,0.263571824259919
76074,0.9107025619693759
76075,0.534407541749227
76076,0.21085498151891935
76077,0.09078616099831387
76078,0.5401403161744812
76079,0.06038245112641773
76080,0.09861819896199313
76081,0.04953115103543493
76082,0.1006314303510382
76083,0.020495015273095118
76084,0.34702174628366633
76085,0.008396884727140622
76086,0.14745306393921678
76087,0.5124162928676826
76088,0.6741777544866975
76089,0.11081081974448294
76090,0.07725639216002564
76091,0.09995096493750566
76092,0.024778499875808564
76093,0.15777021894433296
76094,0.035010985528241036
76095,0.07138007183778275
76096,0.13323488224800129
76097,0.5814039021975197
76098,0.017083248743571026
76099,0.20854415414128138
76100,0.09766038245288969
76101,0.07912143706444554
76102,0.17657340979729208
76103,0.7727324942978272
76104,0.6552680454738626
76105,0.9528952627028053
76106,0.5216068732838464
76107,0.3092175717590298
76108,0.09070916251105406
76109,0.7126807989212764
76110,0.5487721363416717
76111,0.06746494463022884
76112,0.04790273219102897
76113,0.03141694171574189
76114,0.03482491743105564
76115,0.13374584185202842
76116,0.4847361644107476
76117,0.3789862828046281
76118,0.3984462560553077
76119,0.24465431151708458
76120,0.02161430584106313
76121,0.22450065411703066
76122,0.03751563430702278
76123,0.010419954405519889
76124,0.04630669596538319
76125,0.0053450354920736055
76126,0.5868504602410684
76127,0.7351029539033547
76128,0.26430800808817617
76129,0.0536964337875944
76130,0.06257704848323971
76131,0.15943835957089578
76132,0.3150230899144516
76133,0.23082798448829334
76134,0.27636276345407007
76135,0.7436429121390382
76136,0.9105853562574708
76137,0.3162528489052695
76138,0.03740368636346471
76139,0.2673434682777973
76140,0.312328711354754
76141,0.4730713358045415
76142,0.14202736117999518
76143,0.7613367862022397
76144,0.17664018897017655
76145,0.07447662524034561
76146,0.18007520381081557
76147,0.048605060714179325
76148,0.026229485927284784
76149,0.028841116201478147
76150,0.628012796561329
76151,0.05549146562432116
76152,0.05938309351261592
76153,0.3447817286844045
76154,0.15991229276543287
76155,0.453157725740872
76156,0.16833866868592187
76157,0.10910924464945576
76158,0.06717540581381823
76159,0.03157650194884397
76160,0.5029422280467829
76161,0.049565068096931064
76162,0.6708294368306212
76163,0.04795121608488919
76164,0.19339855242228093
76165,0.08879621743321524
76166,0.698885255112495
76167,0.07928321132657881
76168,0.8495912504312021
